project_index,omniclass_element,mat_group,mat_type,mat_type_podlca,life_cycle_stage,mui_gfa,mui_cfa,bldg_proj_type,bldg_park_type,bldg_cfa,bldg_gfa,bldg_park_gfa,bldg_prim_use,bldg_prim_use_category,bldg_res_units,bldg_stories_above,bldg_stories_below,bldg_height,str_prim_horiz_sys,str_prim_vert_sys,str_lat_sys,str_podium,str_fdn_type,str_sys_summary,gwp_a_to_c,total_eci_gfa_a1_to_a3,total_mui_gfa_a1_to_a3,site_country,site_region,site_state_province,site_clim_zone,bldg_code_year,bldg_energy_code_year,bldg_compl_year,bldg_ibc_type,bldg_sec_use,bldg_occupants,bldg_therm_env_area,bldg_wwr,bldg_rval_walls,bldg_rval_roofs,str_seis_site_cls,str_sdc,str_wind_speed,str_sec_horiz_sys,str_sec_vert_sys,str_grid_long,str_grid_short,lca_assessment_year,lca_design_phase,lca_rsp,lca_software,lca_purp_of_assessment,lca_phys_scope,lca_ec_reductions,lca_ec_reduction_percent,mass_total,stored_carbon_total,ep_a_to_c,ap_a_to_c,sfp_a_to_c,odp_a_to_c,nred_a_to_c,mui_total_gfa,eci_a_to_c_gfa,epi_a_to_c_gfa,api_a_to_c_gfa,sfpi_a_to_c_gfa,odpi_a_to_c_gfa,nredi_a_to_c_gfa,mui_total_cfa,eci_a_to_c_cfa,epi_a_to_c_cfa,api_a_to_c_cfa,sfpi_a_to_c_cfa,odpi_a_to_c_cfa,nredi_a_to_c_cfa,ec_per_occupant_a_to_c,ec_per_res_unit_a_to_c,total_eci_gfa_a1_to_a3_category,mui_gfa_low,mui_gfa_mid,mui_gfa_high
102,Shell - Superstructure,Steel,Cold formed steel framing,Cold-formed steel framing,A1-A3,0.036069,0.036069,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,0.015913,0.049233,0.526367
102,Shell - Superstructure,Concrete,Concrete - other,Concrete - other,A1-A3,1.254799,1.254799,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,0.792084,1.775574,6.211176
102,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,8.741551,8.741551,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,1.08998,8.160104,12.8828
102,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,5.923353,5.923353,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,1.602456,4.471,12.19334
102,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,41.58421,41.58421,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,5.475859,27.61686,64.62088
102,Shell - Superstructure,Steel,Open web joists,Open-web steel joist,A1-A3,4.569909,4.569909,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,3.139642,7.165015,14.3723
102,Shell - Superstructure,Concrete,Ready mix NW 3000,"Ready-mixed concrete, USA, National, 3000 psi",A1-A3,12.78516,12.78516,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,4.874468,22.88623,131.8679
102,Shell - Superstructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,306.6986,306.6986,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,22.99497,164.616,664.4757
102,Shell - Superstructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,98.21151,98.21151,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,16.47024,180.5792,636.8092
102,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,13.36442,13.36442,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,3.067049,17.31278,47.23898
102,Shell - Superstructure,Wood and composites,Softwood plywood,Softwood plywood,A1-A3,0.019581,0.019581,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,0.133693,1.868461,7.278247
102,Shell - Superstructure,Steel,Steel sheet,Cold-formed steel framing,A1-A3,0.370798,0.370798,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,0.171281,0.834344,2.100042
102,Substructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,256.5264,256.5264,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,97.12528,266.0682,579.2285
102,Substructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,135.409,135.409,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,20.70044,100.1953,339.0336
102,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,45.40296,45.40296,New Construction,No Parking,8000,8000,,Public Assembly,Commercial,,1,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,5114204,534.7905,1197.178,United States,South Central,,Zone 4A (Mixed Humid),2012,2012,,Type I-B,Food Service,2176,11074.22,0.36,,,C,A,53.6448,,,9.144,7.1628,2023,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,9875957,18096.16,1040.287,17875.58,256566.7,0.439888,50383334,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,1234.495,639.2754,0.130036,2.234448,32.07083,5.50E-05,6297.917,2350.277,,Med,2.877095,7.524284,20.74535
105,Shell - Superstructure,Masonry,CMU,"CMU, USA, normal weight, f'm=3000psi",A1-A3,2.462238,2.462238,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,2.571996,20.61276,82.21146
105,Shell - Superstructure,Steel,Cold formed steel framing,Cold-formed steel framing,A1-A3,2.642319,2.642319,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,0.015913,0.049233,0.526367
105,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,65.81125,65.81125,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,1.08998,8.160104,12.8828
105,Shell - Superstructure,Wood and composites,Glue laminated timber GLT,Glue laminated timber (GLT),A1-A3,0.563675,0.563675,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,1.38171,21.64375,34.13159
105,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,2.880313,2.880313,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,1.602456,4.471,12.19334
105,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,36.19132,36.19132,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,5.475859,27.61686,64.62088
105,Shell - Superstructure,Wood and composites,Softwood plywood,Softwood plywood,A1-A3,2.568581,2.568581,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,0.133693,1.868461,7.278247
105,Shell - Superstructure,Steel,Steel sheet,Cold-formed steel framing,A1-A3,1.144006,1.144006,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,0.171281,0.834344,2.100042
105,Substructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,787.4799,787.4799,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,97.12528,266.0682,579.2285
105,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,2.584,2.584,New Construction,No Parking,1600,1600,,Education,Commercial,,1,0,0-7.5 m,Steel: Frame + bare metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,1069389,505.4287,1092.605,United States,Eastern,New York,Zone 4A (Mixed Humid),2020,2020,2024,Type V-B,,383,2684.525,0.388,16.66667,30,D,B,55.88,,,7.62,6.096,,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,0.216,1853114,13392.86,681.0512,5143.172,58496.83,0.176528,11225630,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,1158.196,668.368,0.425657,3.214483,36.56052,0.00011,7016.019,2792.138,,Med,2.877095,7.524284,20.74535
106,Shell - Superstructure,Steel,Cold formed steel framing,Cold-formed steel framing,A1-A3,0.569717,0.569717,New Construction,No Parking,1950,1950,,Public Assembly,Commercial,,1,2,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Wood: Shear panels,Not a podium building,,Wood: Mass Timber,1525971,509.7731,1691.907,United States,Eastern,Pennsylvania,Zone 4A (Mixed Humid),2018,2018,2026,Type V-B,Food Service,225,,,,,,B,,,,6.4008,,2022,Design Development,60,Tally LCA,Required: ILFI Proposed,BSECF,Yes,,3547301,462580.4,600.6049,6811.303,93019.12,0.01905,16453303,1819.129,782.5493,0.308002,3.492976,47.70211,9.77E-06,8437.591,1819.129,782.5493,0.308002,3.492976,47.70211,9.77E-06,8437.591,6782.094,,Med,0.015913,0.049233,0.526367
106,Shell - Superstructure,Concrete,Concrete - other,Concrete - other,A1-A3,1.617772,1.617772,New Construction,No Parking,1950,1950,,Public Assembly,Commercial,,1,2,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Wood: Shear panels,Not a podium building,,Wood: Mass Timber,1525971,509.7731,1691.907,United States,Eastern,Pennsylvania,Zone 4A (Mixed Humid),2018,2018,2026,Type V-B,Food Service,225,,,,,,B,,,,6.4008,,2022,Design Development,60,Tally LCA,Required: ILFI Proposed,BSECF,Yes,,3547301,462580.4,600.6049,6811.303,93019.12,0.01905,16453303,1819.129,782.5493,0.308002,3.492976,47.70211,9.77E-06,8437.591,1819.129,782.5493,0.308002,3.492976,47.70211,9.77E-06,8437.591,6782.094,,Med,0.792084,1.775574,6.211176
106,Shell - Superstructure,Wood and composites,Cross laminated timber CLT,"Cross laminated timber (CLT), North America",A1-A3,41.88278,41.88278,New Construction,No Parking,1950,1950,,Public Assembly,Commercial,,1,2,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Wood: Shear panels,Not a podium building,,Wood: Mass Timber,1525971,509.7731,1691.907,United States,Eastern,Pennsylvania,Zone 4A (Mixed Humid),2018,2018,2026,Type V-B,Food Service,225,,,,,,B,,,,6.4008,,2022,Design Development,60,Tally LCA,Required: ILFI Proposed,BSECF,Yes,,3547301,462580.4,600.6049,6811.303,93019.12,0.01905,16453303,1819.129,782.5493,0.308002,3.492976,47.70211,9.77E-06,8437.591,1819.129,782.5493,0.308002,3.492976,47.70211,9.77E-06,8437.591,6782.094,,Med,23.23159,54.41052,78.27832
